Id,GlobalId,ElementName,AltName,Definition,Format,HasOptionSet,UsageNotes,URL,Version,TermID,ChangeNotes,TechnicalName,PropertyType,IsVirtual
9dbe17d2-03a5-4305-be66-57e4f3cd318c,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefLearnerActivityMaximumTimeAllowedUnits,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefLearnerActivityMaximumTimeAllowedUnit],True
80cd34ab-fb11-43a0-a24f-19984c46b047,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMedicalAlertIndicators,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMedicalAlertIndicator],True
2b6b2f5b-845e-4098-9884-790addcdd017,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMepEnrollmentTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMepEnrollmentType],True
cd852f61-5c06-4656-879d-1a2497ad85d9,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMepProjectBaseds,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMepProjectBased],True
dde65898-8972-4a53-b1eb-f4b09f52c87f,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMepProjectTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMepProjectType],True
1f7fc92d-f1b1-4239-a04d-01fa61cf7c78,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMepServiceTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMepServiceType],True
4fb98b18-f98d-4d37-888c-11c44a775dc8,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMepSessionTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMepSessionType],True
b7e47383-b19e-461a-83f0-44b604133565,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMepStaffCategories,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMepStaffCategory],True
42f69742-3a8e-4110-8ae8-2e5d035fcae0,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMethodOfServiceDeliveries,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMethodOfServiceDelivery],True
9561911a-52f1-4874-85da-9a8299b64645,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMilitaryActiveStudentIndicators,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMilitaryActiveStudentIndicator],True
140e4f36-a87b-455b-933c-02bbc3c2dfba,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMilitaryBranches,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMilitaryBranch],True
13e24e7c-0c7b-44bd-9b2d-8f445985b029,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMilitaryConnectedStudentIndicators,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMilitaryConnectedStudentIndicator],True
25de0cae-f46c-4c15-b1d9-c2c0c886d0ee,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMilitaryVeteranStudentIndicators,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMilitaryVeteranStudentIndicator],True
47cb9b18-bb8f-45fa-b5cc-bb103f2ceccc,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefMultipleIntelligenceTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefMultipleIntelligenceType],True
832c614e-69d7-4222-91c8-723f505bb109,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNaepAspectsOfReadings,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNaepAspectsOfReading],True
297ff1c3-d226-456b-8f9a-a119373b2a6a,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNaepMathComplexityLevels,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNaepMathComplexityLevel],True
abe324d6-5b71-4034-9982-2148bc4a7456,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNationalSchoolLunchProgramStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNationalSchoolLunchProgramStatu],True
30de4bf9-a345-441f-8bad-4e3f193bb044,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNCESCollegeCourseMapCodes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNCESCollegeCourseMapCode],True
c1600c73-9b40-4c1c-a511-2cf0fa057a24,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNeedDeterminationMethods,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNeedDeterminationMethod],True
7c9dc01c-2e35-4ab4-b073-e1e799f80923,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNeglectedProgramTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNeglectedProgramType],True
ace76a50-d8d7-480e-a42c-93c1383488aa,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNonPromotionReasons,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNonPromotionReason],True
02fd7b17-9afd-4f37-86df-2b94db47fa3b,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNonTraditionalGenderStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNonTraditionalGenderStatu],True
f2f5a42f-4fd4-4358-b06f-f2108e93bdbf,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNSLPStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNSLPStatu],True
0a4bdc13-ae2a-4916-8807-04a1c35748be,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefNumberOfDependentsTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefNumberOfDependentsType],True
7c689a3e-c717-4435-8810-0ada5fa7c434,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefONETSOCOccupationTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefONETSOCOccupationType],True
64869ab5-7d47-4642-9753-f7362355ae3c,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOperationalStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOperationalStatu],True
aa60c1a2-600e-41bf-a82e-a9fe1d8f24c9,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOperationalStatusTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOperationalStatusType],True
0ba02066-aafd-49c1-9dcd-778798cd47dc,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOrganizationElementTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOrganizationElementType],True
fcab43d3-4866-459c-9ee9-8bdbd1409cc8,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOrganizationIdentifierTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOrganizationIdentifierType],True
b2e867a6-e316-47f4-9269-f65e09b41130,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOrganizationIndicators,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOrganizationIndicator],True
2bbe9a0d-9a09-4e0c-8ac3-e9b503a4332f,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOrganizationLocationTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOrganizationLocationType],True
0354e2ce-814f-4bf7-85fb-83e6249f896a,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOrganizationMonitoringNotifications,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOrganizationMonitoringNotification],True
aa6704c8-e989-4895-a810-b85ecbb0932e,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOrganizationRelationships,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOrganizationRelationship],True
1245ea81-21a5-42bd-bfd8-5ee9996acb7e,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOrganizationTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOrganizationType],True
4aa6c386-0ba6-4208-a045-986270c1fc13,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOtherNameTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOtherNameType],True
4b882cab-ed54-41b9-a3af-9138f96b3373,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOutcomeTimePoints,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOutcomeTimePoint],True
cacbc594-2ba7-42c6-afdd-54649aa4d214,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefOutOfFieldStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefOutOfFieldStatu],True
8b83ddbd-0b2f-4b1c-bd7a-190a1b968a81,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefParaprofessionalQualifications,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefParaprofessionalQualification],True
12b5ea2f-4824-434b-a078-e1d54ee3ff49,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefParticipationStatusAyps,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefParticipationStatusAyp],True
d775de3f-1131-43b2-bb6f-06feaf0ec948,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefParticipationTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefParticipationType],True
1ef5aba4-c75f-4182-9a2e-dff2d5d2f338,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDActivityApprovedPurposes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDActivityApprovedPurpose],True
cd78fa5f-8ed8-453c-8dfe-7ede5aa8f53b,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDActivityCreditTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDActivityCreditType],True
31a6fd7f-ffb4-43ec-8495-5850ad7e065b,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDActivityEducationLevelsAddresseds,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDActivityEducationLevelsAddressed],True
3c8cd2a4-3f5c-4507-9bcf-b6f0c0a02e98,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDActivityLevels,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDActivityLevel],True
dc3cf6a3-fdb0-4599-a5b1-fef0b75b5c11,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDActivityTargetAudiences,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDActivityTargetAudience],True
c88f98e0-5213-4913-b92c-b13f70694969,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDActivityTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDActivityType],True
113b3109-55ba-46b2-a965-8d968c0111cb,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDAudienceTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDAudienceType],True
aed3d252-9bc4-469e-92d8-337df0b7720c,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDDeliveryMethods,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDDeliveryMethod],True
c8224210-b264-4ede-b99e-429eaf6db9fa,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDInstructionalDeliveryModes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDInstructionalDeliveryMode],True
721b7d73-765e-48c6-aecb-6fc9e186b486,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPDSessionStatus,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPDSessionStatu],True
efbb9d80-6287-4d05-9b31-9bbe7d3cd899,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPersonalInformationTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPersonalInformationType],True
9c1a748b-f6a2-4987-a4de-6cb45ff43927,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPersonalInformationVerifications,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPersonalInformationVerification],True
436b63e4-c3cd-4eea-b1b5-7ba8cdfeca09,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPersonIdentifierTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPersonIdentifierType],True
0cb87608-bf6e-4fa4-b4fd-6ffcbc5a4c45,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPersonLocationTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPersonLocationType],True
95fab684-ffc5-41c9-938e-75fbbcc689bd,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPersonStatusTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPersonStatusType],True
2349d558-8a34-4e9b-8481-9a05a9dc0a67,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPersonTelephoneNumberTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPersonTelephoneNumberType],True
2ffa1ed5-a850-470c-a124-ce95274a2cc7,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPESCAwardLevelTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPESCAwardLevelType],True
26419a1c-62e1-4c90-8858-f23c6f2c84be,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPopulationServeds,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPopulationServed],True
eb3b50eb-61b9-4b6e-b971-730c41f98fa8,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPsLepTypes,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPsLepType],True
32f00bd0-40b3-4076-a746-20b2e1fa4fac,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPreAndPostTestIndicators,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPreAndPostTestIndicator],True
3815ea46-14f9-4d3b-9c47-bf549b15c826,001917,Record Start Date Time,,"The start date and, optionally, time that a record is active as used to support version control.",YYYY-MM-DDTHH:MM:SS,0,See CEDS Integrated Data Store for use in version control.,https://ceds.ed.gov/CEDSElementDetails.aspx?TermId=20898,10,20898,Added element to DES contexts to support reporting information collected on the FAFSA,RefPredominantCalendarSystems,System.Collections.Generic.ICollection`1[Autobahn.Entities.RefPredominantCalendarSystem],True
