Id,AutobahnDomainId,ModuleName,GlobalId,TableName,ColumnName,Description,Version,ColumnType
e28ade04-6279-46f5-bfa1-8db6f796cb3d,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001552,OrganizationCalendarCrisis,CrisisEndDate,,10,
87af4014-a26e-47c4-a31f-cd0f3aae1b4d,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001552,OrganizationCalendarCrisis,EndDate,,10,
94ae0142-0a0f-4d8c-80a3-a3738f648b03,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001553,ELChildService,RefEarlyChildhoodServicesOfferedId,,10,
a826bbbd-f59f-49ac-bfb8-3a8c1f4d81e6,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001553,RefEarlyChildhoodServices,,,10,
77ae5978-6a71-47d6-9b32-99055481c1d3,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001554,FinancialAccount,AccountNumber,,10,
de87bae8-2eab-49c0-865d-6d0bea93fcdc,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001554,FinancialAccount,FinancialAccountNumber,,10,
1ca0a190-b2a0-4076-a05c-af866a117d06,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001555,FinancialAccount,RefFinancialExpenditureLevelOfInstructionCodeId,,10,
3c9534e6-ca3d-4f14-804b-7525b2b50f4d,,,001555,RefFinancialExpenditureLevelOfInstructionCode,,,10,System.DateTime?
9a3b41e6-7e0c-4c49-9773-d7285b398469,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001556,FinancialAccount,FinancialExpenditureProjectReportingCode,,10,
5f119a77-570a-482d-92b0-34258750270d,0d17abeb-b815-4e4a-8573-365b34a30d76,Assessments,001557,LearnerAction,LearnerActionActorIdentifier,,10,
d5eb827b-3a43-462e-a2d8-09514e4f5079,0d17abeb-b815-4e4a-8573-365b34a30d76,Assessments,001558,LearnerAction,LearnerActionObjectDescription,,10,
aff51133-7322-4801-9e84-a67c58988540,0d17abeb-b815-4e4a-8573-365b34a30d76,Assessments,001559,LearnerAction,LearnerActionObjectIdentifier,,10,
74a23c89-897e-46f8-bd1b-fe3a138dccc7,0d17abeb-b815-4e4a-8573-365b34a30d76,Assessments,001560,LearnerAction,LearnerActionObjectType,,10,
f76767b4-585e-45fc-ab70-3d1ff5ec0508,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001561,LearningResource,RefLearningResourceAccessRightsUrlId,,10,
0017c6ce-5b5c-42f1-84e2-169592352f4f,,,001561,RefLearningResourceAccessRightsUrl,,,10,System.DateTime?
16f5317b-e68c-4252-89be-ec8d09447de0,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001562,LearningResource,RefLearningResourceAuthorTypeId,,10,
e76d745c-1bf0-42e4-8f50-eec459f60e74,,,001562,RefLearningResourceAuthorType,,,10,System.DateTime?
8b7ad76b-3f5b-4494-951b-6fb47404f817,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001563,LearningResource,LearningResourceAuthorURL,,10,
1570e9bb-2572-4a4f-89bf-8daeeb2993a6,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001564,LearningResource,LearningResourceDateModified,,10,
e825e7de-6812-4707-94aa-832a24777910,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001565,LearningResource,RefLearningResourceInteractionModeId,,10,
8c4e5adc-69f2-4cf3-9928-15c4a8cfa840,,,001565,RefLearningResourceInteractionMode,,,10,System.DateTime?
e3c7dd4a-ccc5-4eed-9914-08dbbfb80df5,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001566,LearningResource,LearningResourceAuthorEmail,,10,
113d7af3-6a9d-4b5d-9ae9-a8dda3c1af0d,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001567,LearningResource,LearningResourcePublisherEmail,,10,
2821b853-93eb-49e4-b30d-e1a03caabb15,27d1aa01-f176-4c6d-bbfb-7a4aa6b2ec25,LearningResources,001568,LearningResource,LearningResourcePublisherURL,,10,
5f95c796-f35e-4454-aea7-5780edce9628,b658a3a1-e8ce-4cbc-9356-b2bdd4412082,Competencies,001569,CompetencyFramework,CompetencyFrameworkPublicationDate,,10,
4e46ec1c-f17f-4d9f-8191-15ed1c26b5e4,b658a3a1-e8ce-4cbc-9356-b2bdd4412082,Competencies,001570,CompetencyDefinition,CompetencyDefSequence,,10,
1f1ef277-741c-4df2-8c0b-b0d6124960f6,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001571,RefPersonIdentificationSystem,,,10,
7b23e1a1-f8b6-42e7-9336-40fd9e56f365,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001572,PersonIdentifier,Identifier,,10,
3e5d1ff3-6afe-4b93-bbef-cb69c9bccd44,eec759ad-0993-445b-bf4a-897fea418edf,K12,001573,K12StudentCourseSectionMark,StudentCourseSectionGradeNarrative,,10,
a18a653a-705d-46c8-8625-21d8ebc1305f,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001573,PsStudentCourseSectionMark,StudentCourseSectionGradeNarrative,,10,
a8b19071-5174-41c5-bcd4-6f158e12afec,eec759ad-0993-445b-bf4a-897fea418edf,K12,001574,K12StudentGraduationPlan,CreditsRequired,,10,
4da96544-e9f1-4ba7-a8dd-8b191b5f5c70,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001574,Program,CreditsRequired,,10,Guid?
cad02d8b-de07-49f0-b1b0-ea57194fc84b,eec759ad-0993-445b-bf4a-897fea418edf,K12,001575,K12StudentCourseSection,TuitionFunded,,10,
38d1640c-da8a-4444-8888-f7397628bc46,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001575,PersonCareerEducationPlan,TuitionFunded,,10,
138a82c1-e60b-4ddc-b221-ee9bcdfef280,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001576,PersonMilitary,RefMilitaryConnectedStudentIndicatorId,,10,Guid?
42b21ce7-4310-464c-b6b3-959a82f83db8,,,001576,RefMilitaryConnectedStudentIndicator,,,10,System.DateTime?
8acdfee4-4e0a-43be-91bd-300bc667cff0,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001577,PersonMilitary,RefMilitaryActiveStudentIndicatorId,,10,
52b253c9-e018-4374-9c28-42c7c8df8087,,,001577,RefMilitaryActiveStudentIndicator,,,10,System.DateTime?
60ac3cd1-19aa-4a2e-b98b-33fadee8b9b8,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001578,PersonMilitary,RefMilitaryVeteranStudentIndicatorId,,10,
3d03f6d9-75c7-4999-8540-2f8bab573531,,,001578,RefMilitaryVeteranStudentIndicator,,,10,System.DateTime?
f42500c3-ea19-4f2a-92e2-eedf52d40404,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001579,PsInstitution,RefAdmissionConsiderationLevelId,,10,
8c2f03ba-61e3-4ede-9de9-3c0aa3048e0a,,,001579,RefAdmissionConsiderationLevel,,,10,System.DateTime?
ff591418-17a2-46a6-ae95-5bc83a89cfe6,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001580,PsInstitution,RefAdmissionConsiderationTypeId,,10,
b52961cf-04b7-406f-af37-95db64a997de,,,001580,RefAdmissionConsiderationType,,,10,System.DateTime?
28b43868-955f-4b2e-af08-1a6713a6ff1f,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001581,ELStaffEmployment,StaffApprovalIndicator,,10,
0110aa44-600a-4090-8eb1-52bc20950a3a,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001582,ELOrganizationFunds,RefBillableBasisTypeId,,10,
ba2f8662-cd67-4167-9202-fe1d1d0f2bfe,,,001582,RefBillableBasisType,,,10,System.DateTime?
b7440d30-a538-44e2-9ba5-268eda5e8559,ddf12dc7-761e-44ae-8fe5-9265bd728466,CTE,001583,ProgramParticipationCte,CareerPathwaysProgramParticipationExitDate,,10,
aabcefad-4316-4952-9991-ffa9d835912d,ddf12dc7-761e-44ae-8fe5-9265bd728466,CTE,001584,ProgramParticipationCte,CareerPathwaysProgramParticipationStartDate,,10,
2d919d0e-12b8-458f-823b-0eda17dfa046,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001587,PersonCredential,CredentialOrLicenseAwardEntity,,10,
19a967a2-366b-46cc-ac83-8912fe85f85f,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001588,PsStudentEnrollment,RefDevelopmentalEducationReferralStatusId,,10,
40c76aaa-c114-4b2d-b3e2-6a3a0d0b09d1,,,001588,RefDevelopmentalEducationReferralStatus,,,10,System.DateTime?
f2163384-6098-4a32-9d03-962e8ecfdb61,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001589,PsSection,RefDevelopmentalEducationTypeId,,10,
07e522a0-eb04-467a-9928-e6297cf559c0,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001589,PsStudentEnrollment,RefDevelopmentalEducationTypeId,,10,
8130e56e-de79-4668-8b6b-2ac584c61f28,,,001589,RefDevelopmentalEducationType,,,10,System.DateTime?
196d4939-cfea-4537-a687-91a7aee022c2,eec759ad-0993-445b-bf4a-897fea418edf,K12,001590,K12StudentEnrollment,RefDirectoryInformationBlockStatusId,,10,
dff97017-8fc2-4188-bb31-3016ccb4c00a,,,001590,RefDirectoryInformationBlockStatus,,,10,System.DateTime?
dde96745-ef0f-40c7-bd5e-4170dd90c151,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001591,ELChildService,ECEAPEligibility,,10,
a8795876-c375-49a7-8000-735b7ad02868,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001592,ELChildServicesApplication,ELEnrollmentApplicationVerificationDate,,10,
6aaab08f-12e2-48aa-be3c-40b726f45173,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001593,ELChildServicesApplication,ELEnrollmentApplicationDocumentIdentifier,,10,
fcbfa9e6-263c-4ff4-bcf9-2e90979cc605,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001594,ELChildServicesApplication,ELEnrollmentApplicationDocumentName,,10,
5392d54a-1fd1-444b-97ad-08e144203e28,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001595,ELChildServicesApplication,ELEnrollmentApplicationDocumentType,,10,
d52784b9-03ad-4ebf-b212-ab8c5eed0080,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001597,ELChildServicesApplication,ELApplicationIdentifier,,10,
288ff5b3-d502-42fa-b304-716ca3098c72,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001599,ELChildServicesApplication,ELApplicationRequiredDocument,,10,
42a57d37-1445-4a9b-851c-9bbfc4b493a5,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001600,ELChildServicesApplication,ELEnrollmentApplicationVerificationReasonType,,10,
d329ed16-bdeb-4b18-a7f3-56a165b6f844,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001602,ELStaffEmployment,RefELEducationStaffClassificationId,,10,
f060ee5f-2905-4891-b5b6-a62e16293abd,,,001602,RefELEducationStaffClassification,,,10,System.DateTime?
e2f97480-47ea-442a-a773-6d76b5e9e863,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001603,ELOrganizationFunds,RefELLocalRevenueSourceId,,10,
27f21f2b-7f11-4e6e-973a-f2c205a5b209,,,001603,RefELLocalRevenueSource,,,10,System.DateTime?
2aee925f-6e13-4a68-9d04-2ad9b7402a03,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001604,ELChildService,RefELServiceTypeId,,10,
5168ecc8-0ac2-4119-922c-33e886e0b737,,,001604,RefELServiceType,,,10,System.DateTime?
2c7809b4-7862-4726-bb08-0213990a5b80,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001605,ELOrganizationFunds,RefELStateRevenueSourceId,,10,
f729c385-8120-465e-ad45-be4f55f28618,,,001605,RefELStateRevenueSource,,,10,System.DateTime?
79ad5668-83c1-44c3-af5f-d9e6c05aecc1,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001606,ProfessionalDevelopmentSession,RefELTrainerCoreKnowledgeAreaId,,10,
ba0b762e-37fc-47f4-8c96-2d3f4a2499a9,,,001606,RefELTrainerCoreKnowledgeArea,,,10,System.DateTime?
b5272328-51ef-4668-aed5-4c17a78c8634,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001607,PersonDegreeOrCertificate,RefEducationVerificationMethodId,,10,
ad209ddc-d1d0-4f70-a7a0-0d0f108bd1b8,,,001607,RefEducationVerificationMethod,,,10,System.DateTime?
7ea1a487-c08b-43f3-8e50-384ae550b1d8,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001609,PsStudentFinancialAid,RefFinancialAidVeteransBenefitStatusId,,10,
2d3ac6c7-acd8-4a18-add1-655024d90fe8,,,001609,RefFinancialAidVeteransBenefitStatus,,,10,System.DateTime?
1b8e1e1d-16fc-4fd1-8a0e-96f95ef2a0eb,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001610,PsStudentFinancialAid,RefFinancialAidVeteransBenefitTypeId,,10,
7b68528d-979f-483c-8ba9-cafa300910ee,,,001610,RefFinancialAidVeteransBenefitType,,,10,System.DateTime?
8a2feea9-74ef-4782-8f51-fa8d19abc61b,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001611,FinancialAidApplication,FinancialAidYearDesignator,,10,
779b9053-e230-4d72-8c13-f7105e87334a,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001611,FinancialAidAward,FinancialAidYearDesignator,,10,
4843d753-dec2-41dc-8973-76b6aad3a371,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001612,PersonFamily,IncludedInCountedFamilySize,,10,
3ad7230f-3bbf-4773-bb45-485caad556b9,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001613,PsPriceOfAttendance,IPEDSCollectionYearDesignator,,10,
8ffcfce7-74c4-4444-8f83-578f8b4eb341,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001614,ELServicePartner,MemorandumOfUnderstandingEndDate,,10,Guid?
21f8f23e-dcfb-491f-85a9-0b8d2413abb5,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001615,ELServicePartner,MemorandumOfUnderstandingStartDate,,10,
36f3da91-4234-4623-991f-3465ee7319d9,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001616,PsProgram,RefPSProgramLevelId,,10,
595d6733-1509-44e4-9321-fead941d038c,,,001616,RefPSProgramLevel,,,10,System.DateTime?
7fca5add-1b3a-4dc9-b746-5f7d59ff97be,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001617,PsStudentEnrollment,RefPSExitOrWithdrawalTypeId,,10,
d870185a-510e-4ee0-8618-2000d6e6669a,,,001617,RefPSExitOrWithdrawalType,,,10,System.DateTime?
12c18cd5-2ed6-4067-8f56-8ad95a3f603e,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001618,ELChildService,EligibilityPriorityPoints,,10,
dd6e13bd-4320-4158-8b90-b5b54aff0b17,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001619,ProfessionalDevelopmentActivity,ProfessionalDevelopmentActivityStateApprovedStatus,,10,
609a50b3-1980-427f-8e66-0cfa1398fe20,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001620,PersonCareerEducationPlan,ProfessionalDevelopmentPlanApprovedBySupervisor,,10,
69d08202-ef15-45fa-9c32-fcd7f5d33d71,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001621,PersonCareerEducationPlan,ProfessionalDevelopmentPlanCompletion,,10,
91ffead8-7b07-474b-8328-c2d64c82267d,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001622,ELOrganizationFunds,RefReimbursementTypeId,,10,
3974d069-9457-4bf0-8cc2-c9cea7d3876d,,,001622,RefReimbursementType,,,10,System.DateTime?
2ff74c9e-94bf-440c-a92c-995aa335eeee,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001623,ELChildHealth,RefScheduledWellChildScreeningId,,10,Guid?
8b13072d-7b62-4633-9dae-6834d3a2719d,,,001623,RefScheduledWellChildScreening,,,10,System.DateTime?
6638dcc4-ff8f-4252-837a-64e4b2499dc3,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001624,ELServicePartner,ServicePartnerDescription,,10,
811c6227-ab63-46cc-a741-fd1b77f17b42,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001625,ELServicePartner,ServicePartnerName,,10,
ee9ee6b1-c4bd-4cfe-bfe7-3199470f025f,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001627,ELChildServicesApplication,SitePreferenceRank,,10,
77e666c2-9030-4f36-8028-66d6890aba3d,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001628,ProfessionalDevelopmentSession,TrainingAndTechnicalAssistanceLevel,,10,
a4e17db3-ad19-4368-a1bc-7ef36d65e61d,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001629,PSStudentProgram,RefTransferOutIndicatorId,,10,
bb782f63-b1d1-43db-86d3-9d2b0fc4c1df,,,001629,RefTransferOutIndicator,,,10,System.DateTime?
97412e5c-ab7d-4f37-8edb-828737b270a5,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001630,PersonHealthBirth,RefTrimesterWhenPrenatalCareBeganId,,10,
34a18448-ce32-4014-8351-dead8e520d4c,,,001630,RefTrimesterWhenPrenatalCareBegan,,,10,System.DateTime?
93421dd4-3841-47a4-96b9-7afbb52a2e84,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001631,ELChildHealth,WellChildScreeningReceivedDate,,10,
d0e51acd-a6fc-4ce9-8205-2ca020c850fa,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001632,ELStaffEmployment,RefELEmploymentSeparationReasonId,,10,
5cd46f80-6626-4d30-bcd9-3376b6c305fd,,,001632,RefELEmploymentSeparationReason,,,10,System.DateTime?
f3e0f618-8051-4fff-bfac-6d22984d9aa3,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001633,EarlyChildhoodProgramTypeOffered,RefCommunityBasedTypeId,,10,
093c6d0d-916b-43c8-8ce1-0d2f792ab81a,,,001633,RefCommunityBasedType,,,10,System.DateTime?
73e98407-dec6-4d39-a2b5-474b67f7341c,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001634,EarlyChildhoodProgramTypeOffered,InclusiveSettingIndicator,,10,
90b90424-3b27-4d1b-839a-1c7597c7bd1f,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001634,IndividualizedProgram,InclusiveSettingIndicator,,10,
441d4f84-8fe6-4537-b75c-f52c285cf8f2,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001634,ServicePlan,InclusiveSettingIndicator,,10,
9ac094d1-4eca-4220-a4ae-e3113045009e,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001635,ELChildService,ServiceDate,,10,
e279e485-779a-494c-9069-968c0014fe9a,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001636,ELStaffEmployment,RefELServiceProfessionalStaffClassificationId,,10,
4f41ef04-9f31-44c3-a97e-b2c41d03917a,,,001636,RefELServiceProfessionalStaffClassification,,,10,System.DateTime?
1a5abe3f-6680-43f5-b771-218d93354840,,,001637,RefISO6393Language,,,10,System.DateTime?
61ec680a-add8-45a9-afec-5c9d751cbaa9,,,001638,RefISO6395LanguageFamily,,,10,System.DateTime?
81d6d820-c687-40ec-8800-d89004ec98ae,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001639,OrganizationFinancial,FiscalYear,,10,
1b42135b-5df0-4110-8592-63e1ced32bb5,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001640,PersonMilitary,RefMilitaryBranchId,,10,
658f8c6c-2429-44dd-b842-23778f1e52c6,,,001640,RefMilitaryBranch,,,10,System.DateTime?
a49cfa87-2347-4c55-b5ba-1e53db6b1183,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001641,PsProgram,RefDQPCategoriesOfLearningId,,10,
85f207ec-de68-4ee9-b4c0-347516e50847,,,001641,RefDQPCategoriesOfLearning,,,10,System.DateTime?
b2c0f332-91c3-4040-8a3f-2502fd45242c,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001642,OrganizationFinancial,FiscalPeriodBeginDate,,10,
03b177c2-39fd-4f8d-bc4a-587e9ea3650f,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001643,OrganizationFinancial,FiscalPeriodEndDate,,10,
a281a8e2-733b-457f-81b8-44d9f2f5240b,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001644,OrganizationFinancial,EncumberedValue,,10,
0f6fffcb-b496-4ec3-b048-6f6190cf8be6,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001645,FinancialAccountProgram,Name,,10,Guid?
8e540704-9d9f-40ca-9939-5b09e263fc9d,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001646,FinancialAccountProgram,ProgramNumber,,10,
53e19288-c09d-43c9-a81f-d7f94c0417ea,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001647,OrganizationFinancial,Value,,10,
d7d05cff-0b5a-4293-8b84-7a198fcb4cfb,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001648,OrganizationFinancial,Date,,10,
86abab05-82a7-4528-8b6b-17253c13097a,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001649,RoleAttendanceEvent,Date,,10,
ea2ed889-4498-42a1-95c7-414958ffb7d9,eec759ad-0993-445b-bf4a-897fea418edf,K12,001650,K12School,K12CharterSchoolManagementOrganizationId,,10,
882195a4-ce42-49e8-b02d-52d193470739,,,001650,RefCharterSchoolManagementOrganizationType,,,10,System.DateTime?
78712242-941f-4158-a321-1754e590c9df,eec759ad-0993-445b-bf4a-897fea418edf,K12,001651,K12School,CharterSchoolContractIdNumber,,10,
c609e287-7205-40ea-afa6-b75cde21428c,eec759ad-0993-445b-bf4a-897fea418edf,K12,001652,K12School,CharterSchoolContractApprovalDate,,10,
43962aba-2ea4-4927-a486-c100c2efd20a,eec759ad-0993-445b-bf4a-897fea418edf,K12,001653,K12School,CharterSchoolContractRenewalDate,,10,
43a02e76-e3a9-42d2-9c7f-81b6ccc05efd,eec759ad-0993-445b-bf4a-897fea418edf,K12,001654,K12StudentEnrollment,NSLPDirectCertificationIndicator,,10,
914d2121-d321-491f-bde4-a2f170b4a2e2,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001655,CourseSection,MaximumCapacity,,10,
7bb1f20b-e80c-46d9-8a60-937b567a9aba,4a4cb91a-ed3e-4bf5-95a6-91bda2c2ee36,EarlyLearning,001656,ELChildIndividualizedProgram,RefIDEAPartCEligibilityCategoryId,,10,
7085c869-b7fc-4a06-ae8d-16f9864c99b7,,,001656,RefIDEAPartCEligibilityCategory,,,10,System.DateTime?
d55c6815-1766-4f0c-b3d8-b168ee9e8fc6,,,001657,RefTribalAffiliation,,,10,System.DateTime?
33b0e359-4a42-4437-a99c-7b469eb456c8,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001657,PersonDetail,RefTribalAffiliationId,,10,
0c4457d5-5db3-4f5d-98a9-6471a8aae1a0,0d123d7f-a575-4154-9168-8f557c8447da,Credentials,001658,CredentialDefIdentifier,Identifier,,10,Guid?
edcebb72-e807-4716-82eb-a4a3d5d07e9a,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001659,IPEDSFinance,RefIPEDSFASBFunctionalExpenseId,,10,Guid?
51c4dab7-3507-42d9-9cff-9ac6612139e6,,,001659,RefIPEDSFASBFunctionalExpense,,,10,System.DateTime?
bb8afe47-c992-44fd-b5cf-19054042faec,0d123d7f-a575-4154-9168-8f557c8447da,Credentials,001660,CredentialAward,RevokedDate,,10,
d65e3179-9e0e-4fb6-b456-35b9e866506c,0d123d7f-a575-4154-9168-8f557c8447da,Credentials,001661,CredentialAward,RevokedReason,,10,
2d4ccb38-a273-4c97-896a-b9617532dffb,0d123d7f-a575-4154-9168-8f557c8447da,Credentials,001662,CredentialIssuer,RevocationListURL,,10,
af3832cc-e229-4f0a-9c68-c4c02dfbbc90,6d255e48-2117-43d5-9611-cfc8c9baabec,Common,001663,OrganizationImage,URL,,10,Guid?
756415cb-902a-41b5-ad19-ee9dc59d9132,0d123d7f-a575-4154-9168-8f557c8447da,Credentials,001664,CredentialAward,CompletionDate,,10,
8b7a852a-d93f-4b56-b47b-34025d822dfb,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001665,PsStudentAcademicAward,RequirementsURL,,10,
72227105-1b46-4218-a9ae-d0707317183f,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001666,PsStudentAcademicAward,RefAcademicAwardPrerequisiteTypeId,,10,
53be0283-a2d3-46d9-90d2-7ecf902f688f,,,001666,RefAcademicAwardPrerequisiteType,,,10,System.DateTime?
417b3a9a-e893-4519-8c0f-55c6309efb5f,6ada287e-1ec9-4e52-8df6-36a3045fcce4,Invalid,001667,Course,RepeatabilityMaximumNumber,,10,
135026c1-aac3-4f53-bf28-0448ca508691,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001668,PsStudentAcademicAward,RefPESCAwardLevelTypeId,,10,
d91d7efa-576d-4bd9-ab0a-d7dab392df04,,,001668,RefPESCAwardLevelType,,,10,System.DateTime?
a67cbffb-c443-4fbd-b160-ad6bce533ce0,0d123d7f-a575-4154-9168-8f557c8447da,Credentials,001669,CredentialAward,EvidenceURL,,10,
2fde0aae-57b0-469c-8637-fe28968c5ce9,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001670,IPEDSFinance,RefIPEDSGASBFinancialPositionId,,10,
b73cfe7e-0255-441e-bd64-d4057716f4a9,,,001670,RefIPEDSGASBFinancialPosition,,,10,System.DateTime?
2e93bf53-0825-4c21-a4bc-b3f1a4afc295,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001671,IPEDSFinance,RefIPEDSFASBFinancialPositionId,,10,
02b13f25-583b-4c5f-a9cf-2136e0d31311,,,001671,RefIPEDSFASBFinancialPosition,,,10,System.DateTime?
1ec1a9ca-e371-4e03-9fe6-fe55d0fc2fc0,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001672,IPEDSFinance,RefIPEDSGASBRevenueId,,10,
1cde9687-2d97-49dc-82a9-33b4622a6e91,,,001672,RefIPEDSGASBRevenue,,,10,System.DateTime?
ab89f43e-97f7-4f06-8283-9b9b8e6e3f14,839bef77-95c2-4db8-ac2a-3a83d0aaa1a7,Postsecondary,001673,IPEDSFinance,RefIPEDSFASBRevenueId,,10,
523dcdef-a85b-43c8-9021-5fcf1ebf2954,,,001673,RefIPEDSFASBRevenue,,,10,System.DateTime?
