GlobalID,TableName,ColumnName,Version,Domain,FilePath
001536,AssessmentItem,AssessmentFormSectionItemFieldTestIndicator,10,Assessment,
001537,AssessmentItemResponse,AssessmentItemResponseDescriptiveFeedbackDate,10,Assessment,
001538,AssessmentItemResponse,RefAssessmentItemResponseScoreStatusId,10,Assessment,
001538,RefAssessmentItemResponseScoreStatus,,10,Assessment,
001539,AssessmentParticipantSession,AssessmentParticipantSessionDatabaseName,10,Assessment,
001540,AssessmentParticipantSession,AssessmentParticipantSessionGUID,10,Assessment,
001541,AssessmentRegistration,RefAssessmentRegistrationCompletionStatusId,10,Assessment,
001541,RefAssessmentRegistrationCompletionStatus,,10,Assessment,
001542,AssessmentRegistration,AssessmentRegistrationCompletionStatusDateTime,10,Assessment,
001543,AssessmentResult,RefAssessmentResultDataTypeId,10,Assessment,
001543,RefAssessmentResultDataType,,10,Assessment,
001544,Assessment,AssessmentRevisionDate,10,Assessment,
001545,AssessmentResult,AssessmentResultDescriptiveFeedbackDateTime,10,Assessment,
001546,AssessmentResult,AssessmentResultScoreStandardError,10,Assessment,
001547,AssessmentResult,RefAssessmentResultScoreTypeId,10,Assessment,
001547,RefAssessmentResultScoreType,,10,Assessment,
001548,K12School,CharterSchoolOpenEnrollmentIndicator,10,K12,
001549,CteCourse,CourseDepartmentName,10,CareerandTechnical,
001549,K12Course,CourseDepartmentName,10,K12,
001550,OrganizationCalendarCrisis,CrisisDescription,10,Common,
001552,OrganizationCalendarCrisis,CrisisEndDate,10,Common,
001552,OrganizationCalendarCrisis,EndDate,10,Common,
001553,ELChildService,RefEarlyChildhoodServicesOfferedId,10,EarlyLearning,
001553,RefEarlyChildhoodServices,,10,Common,
001554,FinancialAccount,AccountNumber,10,Common,
001554,FinancialAccount,FinancialAccountNumber,10,Common,
001555,FinancialAccount,RefFinancialExpenditureLevelOfInstructionCodeId,10,Common,
001555,RefFinancialExpenditureLevelOfInstructionCode,,10,Common,
001556,FinancialAccount,FinancialExpenditureProjectReportingCode,10,Common,
001557,LearnerAction,LearnerActionActorIdentifier,10,Assessment,
001558,LearnerAction,LearnerActionObjectDescription,10,Assessment,
001559,LearnerAction,LearnerActionObjectIdentifier,10,Assessment,
001560,LearnerAction,LearnerActionObjectType,10,Assessment,
001561,LearningResource,RefLearningResourceAccessRightsUrlId,10,LearningResource,
001561,RefLearningResourceAccessRightsUrl,,10,LearningResource,
001562,LearningResource,RefLearningResourceAuthorTypeId,10,LearningResource,
001562,RefLearningResourceAuthorType,,10,LearningResource,
001563,LearningResource,LearningResourceAuthorURL,10,LearningResource,
001564,LearningResource,LearningResourceDateModified,10,LearningResource,
001565,LearningResource,RefLearningResourceInteractionModeId,10,LearningResource,
001565,RefLearningResourceInteractionMode,,10,LearningResource,
001566,LearningResource,LearningResourceAuthorEmail,10,LearningResource,
001567,LearningResource,LearningResourcePublisherEmail,10,LearningResource,
001568,LearningResource,LearningResourcePublisherURL,10,LearningResource,
001569,CompetencyFramework,CompetencyFrameworkPublicationDate,10,Competencies,
001570,CompetencyDefinition,CompetencyDefSequence,10,Competencies,
001571,RefPersonIdentificationSystem,,10,Common,
001572,PersonIdentifier,Identifier,10,Common,
001573,K12StudentCourseSectionMark,StudentCourseSectionGradeNarrative,10,K12,
001573,PsStudentCourseSectionMark,StudentCourseSectionGradeNarrative,10,Postsecondary,
001574,K12StudentGraduationPlan,CreditsRequired,10,K12,
001574,Program,CreditsRequired,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ProgramView.cs
001575,K12StudentCourseSection,TuitionFunded,10,K12,
001575,PersonCareerEducationPlan,TuitionFunded,10,Common,
001576,PersonMilitary,RefMilitaryConnectedStudentIndicatorId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\PersonMilitaryView.cs
001576,RefMilitaryConnectedStudentIndicator,,10,Common,
001577,PersonMilitary,RefMilitaryActiveStudentIndicatorId,10,Common,
001577,RefMilitaryActiveStudentIndicator,,10,Common,
001578,PersonMilitary,RefMilitaryVeteranStudentIndicatorId,10,Common,
001578,RefMilitaryVeteranStudentIndicator,,10,Common,
001579,PsInstitution,RefAdmissionConsiderationLevelId,10,Postsecondary,
001579,RefAdmissionConsiderationLevel,,10,Postsecondary,
001580,PsInstitution,RefAdmissionConsiderationTypeId,10,Postsecondary,
001580,RefAdmissionConsiderationType,,10,Postsecondary,
001581,ELStaffEmployment,StaffApprovalIndicator,10,EarlyLearning,
001582,ELOrganizationFunds,RefBillableBasisTypeId,10,EarlyLearning,
001582,RefBillableBasisType,,10,EarlyLearning,
001583,ProgramParticipationCte,CareerPathwaysProgramParticipationExitDate,10,CareerandTechnical,
001584,ProgramParticipationCte,CareerPathwaysProgramParticipationStartDate,10,CareerandTechnical,
001587,PersonCredential,CredentialOrLicenseAwardEntity,10,Common,
001588,PsStudentEnrollment,RefDevelopmentalEducationReferralStatusId,10,Postsecondary,
001588,RefDevelopmentalEducationReferralStatus,,10,Postsecondary,
001589,PsSection,RefDevelopmentalEducationTypeId,10,Postsecondary,
001589,PsStudentEnrollment,RefDevelopmentalEducationTypeId,10,Postsecondary,
001589,RefDevelopmentalEducationType,,10,Postsecondary,
001590,K12StudentEnrollment,RefDirectoryInformationBlockStatusId,10,K12,
001590,RefDirectoryInformationBlockStatus,,10,K12,
001591,ELChildService,ECEAPEligibility,10,EarlyLearning,
001592,ELChildServicesApplication,ELEnrollmentApplicationVerificationDate,10,EarlyLearning,
001593,ELChildServicesApplication,ELEnrollmentApplicationDocumentIdentifier,10,EarlyLearning,
001594,ELChildServicesApplication,ELEnrollmentApplicationDocumentName,10,EarlyLearning,
001595,ELChildServicesApplication,ELEnrollmentApplicationDocumentType,10,EarlyLearning,
001597,ELChildServicesApplication,ELApplicationIdentifier,10,EarlyLearning,
001599,ELChildServicesApplication,ELApplicationRequiredDocument,10,EarlyLearning,
001600,ELChildServicesApplication,ELEnrollmentApplicationVerificationReasonType,10,EarlyLearning,
001602,ELStaffEmployment,RefELEducationStaffClassificationId,10,EarlyLearning,
001602,RefELEducationStaffClassification,,10,EarlyLearning,
001603,ELOrganizationFunds,RefELLocalRevenueSourceId,10,EarlyLearning,
001603,RefELLocalRevenueSource,,10,EarlyLearning,
001604,ELChildService,RefELServiceTypeId,10,EarlyLearning,
001604,RefELServiceType,,10,EarlyLearning,
001605,ELOrganizationFunds,RefELStateRevenueSourceId,10,EarlyLearning,
001605,RefELStateRevenueSource,,10,EarlyLearning,
001606,ProfessionalDevelopmentSession,RefELTrainerCoreKnowledgeAreaId,10,Common,
001606,RefELTrainerCoreKnowledgeArea,,10,Common,
001607,PersonDegreeOrCertificate,RefEducationVerificationMethodId,10,Common,
001607,RefEducationVerificationMethod,,10,Common,
001609,PsStudentFinancialAid,RefFinancialAidVeteransBenefitStatusId,10,Postsecondary,
001609,RefFinancialAidVeteransBenefitStatus,,10,Postsecondary,
001610,PsStudentFinancialAid,RefFinancialAidVeteransBenefitTypeId,10,Postsecondary,
001610,RefFinancialAidVeteransBenefitType,,10,Postsecondary,
001611,FinancialAidApplication,FinancialAidYearDesignator,10,Common,
001611,FinancialAidAward,FinancialAidYearDesignator,10,Common,
001612,PersonFamily,IncludedInCountedFamilySize,10,Common,
001613,PsPriceOfAttendance,IPEDSCollectionYearDesignator,10,Postsecondary,
001614,ELServicePartner,MemorandumOfUnderstandingEndDate,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELServicePartnerView.cs
001615,ELServicePartner,MemorandumOfUnderstandingStartDate,10,EarlyLearning,
001616,PsProgram,RefPSProgramLevelId,10,Postsecondary,
001616,RefPSProgramLevel,,10,Postsecondary,
001617,PsStudentEnrollment,RefPSExitOrWithdrawalTypeId,10,Postsecondary,
001617,RefPSExitOrWithdrawalType,,10,Postsecondary,
001618,ELChildService,EligibilityPriorityPoints,10,EarlyLearning,
001619,ProfessionalDevelopmentActivity,ProfessionalDevelopmentActivityStateApprovedStatus,10,Common,
001620,PersonCareerEducationPlan,ProfessionalDevelopmentPlanApprovedBySupervisor,10,Common,
001621,PersonCareerEducationPlan,ProfessionalDevelopmentPlanCompletion,10,Common,
001622,ELOrganizationFunds,RefReimbursementTypeId,10,EarlyLearning,
001622,RefReimbursementType,,10,EarlyLearning,
001623,ELChildHealth,RefScheduledWellChildScreeningId,10,EarlyLearning,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.EarlyLearning\Views\ELChildHealthView.cs
001623,RefScheduledWellChildScreening,,10,EarlyLearning,
001624,ELServicePartner,ServicePartnerDescription,10,EarlyLearning,
001625,ELServicePartner,ServicePartnerName,10,EarlyLearning,
001627,ELChildServicesApplication,SitePreferenceRank,10,EarlyLearning,
001628,ProfessionalDevelopmentSession,TrainingAndTechnicalAssistanceLevel,10,Common,
001629,PSStudentProgram,RefTransferOutIndicatorId,10,Postsecondary,
001629,RefTransferOutIndicator,,10,Postsecondary,
001630,PersonHealthBirth,RefTrimesterWhenPrenatalCareBeganId,10,Common,
001630,RefTrimesterWhenPrenatalCareBegan,,10,Common,
001631,ELChildHealth,WellChildScreeningReceivedDate,10,EarlyLearning,
001632,ELStaffEmployment,RefELEmploymentSeparationReasonId,10,EarlyLearning,
001632,RefELEmploymentSeparationReason,,10,EarlyLearning,
001633,EarlyChildhoodProgramTypeOffered,RefCommunityBasedTypeId,10,EarlyLearning,
001633,RefCommunityBasedType,,10,EarlyLearning,
001634,EarlyChildhoodProgramTypeOffered,InclusiveSettingIndicator,10,EarlyLearning,
001634,IndividualizedProgram,InclusiveSettingIndicator,10,Common,
001634,ServicePlan,InclusiveSettingIndicator,10,Common,
001635,ELChildService,ServiceDate,10,EarlyLearning,
001636,ELStaffEmployment,RefELServiceProfessionalStaffClassificationId,10,EarlyLearning,
001636,RefELServiceProfessionalStaffClassification,,10,EarlyLearning,
001637,RefISO6393Language,,10,Reference,
001638,RefISO6395LanguageFamily,,10,Reference,
001639,OrganizationFinancial,FiscalYear,10,Common,
001640,PersonMilitary,RefMilitaryBranchId,10,Common,
001640,RefMilitaryBranch,,10,Common,
001641,PsProgram,RefDQPCategoriesOfLearningId,10,Postsecondary,
001641,RefDQPCategoriesOfLearning,,10,Postsecondary,
001642,OrganizationFinancial,FiscalPeriodBeginDate,10,Common,
001643,OrganizationFinancial,FiscalPeriodEndDate,10,Common,
001644,OrganizationFinancial,EncumberedValue,10,Common,
001645,FinancialAccountProgram,Name,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\FinancialAccountProgramView.cs
001646,FinancialAccountProgram,ProgramNumber,10,Common,
001647,OrganizationFinancial,Value,10,Common,
001648,OrganizationFinancial,Date,10,Common,
001649,RoleAttendanceEvent,Date,10,Common,
001650,K12School,K12CharterSchoolManagementOrganizationId,10,K12,
001650,RefCharterSchoolManagementOrganizationType,,10,Reference,
001651,K12School,CharterSchoolContractIdNumber,10,K12,
001652,K12School,CharterSchoolContractApprovalDate,10,K12,
001653,K12School,CharterSchoolContractRenewalDate,10,K12,
001654,K12StudentEnrollment,NSLPDirectCertificationIndicator,10,K12,
001655,CourseSection,MaximumCapacity,10,Common,
001656,ELChildIndividualizedProgram,RefIDEAPartCEligibilityCategoryId,10,EarlyLearning,
001656,RefIDEAPartCEligibilityCategory,,10,EarlyLearning,
001657,RefTribalAffiliation,,10,Common,
001657,PersonDetail,RefTribalAffiliationId,10,Common,
001658,CredentialDefIdentifier,Identifier,10,Credentials,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Credentials\Views\CredentialDefIdentifierView.cs
001659,IPEDSFinance,RefIPEDSFASBFunctionalExpenseId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IPEDSFinanceView.cs
001659,RefIPEDSFASBFunctionalExpense,,10,Common,
001660,CredentialAward,RevokedDate,10,Credentials,
001661,CredentialAward,RevokedReason,10,Credentials,
001662,CredentialIssuer,RevocationListURL,10,Credentials,
001663,OrganizationImage,URL,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\OrganizationImageView.cs
001664,CredentialAward,CompletionDate,10,Credentials,
001665,PsStudentAcademicAward,RequirementsURL,10,Postsecondary,
001666,PsStudentAcademicAward,RefAcademicAwardPrerequisiteTypeId,10,Postsecondary,
001666,RefAcademicAwardPrerequisiteType,,10,Postsecondary,
001667,Course,RepeatabilityMaximumNumber,10,Common,
001668,PsStudentAcademicAward,RefPESCAwardLevelTypeId,10,Postsecondary,
001668,RefPESCAwardLevelType,,10,Postsecondary,
001669,CredentialAward,EvidenceURL,10,Credentials,
001670,IPEDSFinance,RefIPEDSGASBFinancialPositionId,10,Common,
001670,RefIPEDSGASBFinancialPosition,,10,Common,
001671,IPEDSFinance,RefIPEDSFASBFinancialPositionId,10,Common,
001671,RefIPEDSFASBFinancialPosition,,10,Common,
001672,IPEDSFinance,RefIPEDSGASBRevenueId,10,Common,
001672,RefIPEDSGASBRevenue,,10,Common,
001673,IPEDSFinance,RefIPEDSFASBRevenueId,10,Common,
001673,RefIPEDSFASBRevenue,,10,Common,
001674,IPEDSFinance,RefIPEDSFASBRevenueRestrictionId,10,Common,
001674,RefIPEDSFASBRevenueRestriction,,10,Common,
001675,IPEDSFinance,RefIPEDSGASBFunctionalExpenseId,10,Common,
001675,RefIPEDSGASBFunctionalExpense,,10,Common,
001676,IPEDSFinance,RefIPEDSNaturalExpenseId,10,Common,
001676,RefIPEDSNaturalExpense,,10,Common,
001677,IPEDSFinance,RefIPEDSGASBScholarshipsandFellowshipsRevenueId,10,Common,
001677,RefIPEDSGASBScholarshipsandFellowshipsRevenue,,10,Common,
001678,IPEDSFinance,RefIPEDSFASBScholarshipsandFellowshipsRevenueId,10,Common,
001678,RefIPEDSFASBScholarshipsandFellowshipsRevenue,,10,Common,
001679,IPEDSFinance,RefIPEDSIntercollegiateAthleticsExpensesId,10,Common,
001679,RefIPEDSIntercollegiateAthleticsExpenses,,10,Common,
001680,IPEDSFinance,RefIPEDSFASBPellGrantTransactionsId,10,Common,
001680,RefIPEDSFASBPellGrantTransactions,,10,Common,
001681,IndividualizedProgramProgressReportPlan,RefIPSPProgressReportScheduleId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramProgressReportPlanView.cs
001681,RefIPSPProgressReportSchedule,,10,Common,
001682,IndividualizedProgram,TransferOfRightsStatement,10,Common,
001683,IndividualizedProgram,ServicePlanEndDate,10,Common,
001684,IndividualizedProgramMeeting,MeetingDate,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramMeetingView.cs
001685,IndividualizedProgramAccommodation,Description,10,Common,
001686,IndividualizedProgramAccommodation,Applicability,10,Common,
001687,IndividualizedProgramAssessment,IEPAlternativeAssessmentRationale,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramAssessmentView.cs
001688,IndividualizedProgramAmendment,ReasonDescription,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramAmendmentView.cs
001689,IndividualizedProgramAmendment,Description,10,Common,
001690,GoalPerformance,CurrentPerformanceDescription,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\GoalPerformanceView.cs
001691,GoalMeasurementCriterion,AccuracyPercent,10,Assessment,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Assessment\Views\GoalMeasurementCriterionView.cs
001692,GoalMeasurementCriterion,AttemptsCount,10,Assessment,
001693,GoalMeasurementCriterion,Metric,10,Assessment,
001694,GoalMeasurementCriterion,SuccessCount,10,Assessment,
001695,GoalMeasurement,Description,10,Assessment,
001696,GoalMeasurement,Schedule,10,Assessment,
001697,GoalMeasurement,RefGoalMeasurementTypeId,10,Assessment,
001697,RefGoalMeasurementType,,10,Assessment,
001698,IndividualizedProgramGoal,RefIEPGoalTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramGoalView.cs
001698,RefIEPGoalType,,10,Common,
001699,IndividualizedProgramProgressReport,ProgressReportDate,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramProgressReportView.cs
001700,IndividualizedProgramProgressReport,ProgressDescription,10,Common,
001701,IndividualizedProgramProgressReport,RefIPSPProgressReportTypeId,10,Common,
001701,IndividualizedProgramProgressReportPlan,RefIPSPProgressReportTypeId,10,Common,
001701,RefIPSPProgressReportType,,10,Common,
001702,GoalPerformance,RefGoalStatusTypeId,10,Assessment,
001702,RefGoalStatusType,,10,Common,
001703,GoalPerformance,Status,10,Assessment,
001704,ProgramParticipationSpecialEducation,IDEAPlacementRationale,10,Common,
001705,IEPPresentLevel,AcademicDescription,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IEPPresentLevelView.cs
001706,IEPPresentLevel,FunctionalDescription,10,Common,
001707,IEPPresentLevel,GeneralEducationDescription,10,Common,
001708,IEPPresentLevel,PreschoolDescription,10,Common,
001709,IEPPresentLevel,StudentStrengthsDescription,10,Common,
001710,IEPPresentLevel,ParentConcernDescription,10,Common,
001711,IEPPresentLevel,StudentConcernDescription,10,Common,
001712,ServicePlan,DeclinedServicesDate,10,Common,
001713,RefFrequencyUnit,,10,Common,
001713,ServiceFrequency,RefFrequencyUnitId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\ServiceFrequencyView.cs
001714,ServiceFrequency,InstancesPerCycle,10,Common,
001715,ServiceFrequency,FrequencyLength,10,Common,
001716,ServiceFrequency,DurationInMinutes,10,Common,
001717,ServicePlan,ExtendsOutsideSchoolYear,10,Common,
001718,ServicePlan,SettingDescription,10,Common,
001719,IEPAuthorization,RefIEPAuthorizationDocumentTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IEPAuthorizationView.cs
001719,RefIEPAuthorizationDocumentType,,10,Common,
001720,AuthorizationDocument,RefAuthorizerTypeId,10,AuthenticationandAuthorization,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.AuthenticationandAuthorization\Views\AuthorizationDocumentView.cs
001720,RefAuthorizerType,,10,AuthenticationandAuthorization,
001721,AuthorizationDocument,AcceptanceIndicator,10,AuthenticationandAuthorization,
001722,AuthorizationDocument,DecisionExplanation,10,AuthenticationandAuthorization,
001723,IEPAuthorizationRejected,PortionDescription,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IEPAuthorizationRejectedView.cs
001724,IEPAuthorizationRejected,PortionExplanation,10,Common,
001725,AuthorizationDocument,AuthorizationDate,10,AuthenticationandAuthorization,
001726,IndividualizedProgramEligibility,ConsentToEvaluateIndicator,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramEligibilityView.cs
001727,IndividualizedProgramEligibility,ConsentToEvaluateDate,10,Common,
001728,IndividualizedProgramEligibilityEvaluation,RefIEPEligibilityEvaluationTypeId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IndividualizedProgramEligibilityEvaluationView.cs
001728,RefIEPEligibilityEvaluationType,,10,Common,
001729,IDEAEligibilityEvaluationCategory,RefIDEAEligibilityEvaluationCategoryId,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\IDEAEligibilityEvaluationCategoryView.cs
001729,RefIDEAEligibilityEvaluationCategory,,10,Common,
001730,EligibilityEvaluation,Description,10,Common,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Common\Views\EligibilityEvaluationView.cs
001731,EligibilityEvaluation,EvaluationDate,10,Common,
001732,IndividualizedProgramEligibility,ParentObservations,10,Common,
001733,PersonDisability,RefIDEADisabilityTypeId,10,Common,
001733,RefIDEADisabilityType,,10,Common,
001734,CredentialAward,AdvancedStandingDescription,10,Credentials,
001735,CredentialAward,AdvancedStandingURL,10,Credentials,
001736,CredentialDefinition,AlternateName,10,Credentials,
001737,CredentialAward,ApproverName,10,Credentials,
001738,CredentialDefCriteria,RefCredentialDefAssessMethodTypeId,10,Credentials,
001738,RefCredentialDefAssessMethodType,,10,Credentials,
001739,CredentialDefIdentifier,RefCredentialIdentifierSystemId,10,Credentials,
001739,RefCredentialIdentifierSystem,,10,Credentials,
001740,CredentialDefinition,RefCredentialDefStatusTypeId,10,Credentials,
001740,RefCredentialDefStatusType,,10,Common,
001741,CredentialDefCriteria,EstimatedDuration,10,Credentials,
001742,CredentialDefinition,CredentialNAICSIndustryType,10,Credentials,
001743,CredentialDefinition,JurisdictionRegion,10,Credentials,
001744,CredentialDefinition,JurisdictionRegionException,10,Credentials,
001745,CredentialDefinition,Keywords,10,Credentials,
001746,CredentialDefCriteria,MaximumDuration,10,Credentials,
001747,CredentialDefCriteria,MinimumAge,10,Credentials,
001748,CredentialDefCriteria,MinimumDuration,10,Credentials,
001749,CredentialDefinition,RefCredentialDefIntendedPurposeTypeId,10,Credentials,
001749,RefCredentialDefIntendedPurposeType,,10,Credentials,
001750,OrganizationDetail,RegionGeoJSON,10,Common,
001751,CredentialAward,RevokedIndicator,10,Credentials,
001752,CredentialDefinition,ValidationMethodDescription,10,Credentials,
001753,CredentialDefinition,RefCredentialDefVerificationTypeId,10,Credentials,
001753,RefCredentialDefVerificationType,,10,Credentials,
001754,CredentialDefinition,Version,10,Credentials,
001755,CredentialDefAgent,RefCTDLOrganizationTypeId,10,Credentials,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Credentials\Views\CredentialDefAgentView.cs
001755,CredentialIssuer,RefCTDLOrganizationTypeId,10,Credentials,
001755,RefCTDLOrganizationType,,10,Credentials,
001756,CredentialDefinition,RefONETSOCOccupationTypeId,10,Credentials,
001756,RefONETSOCOccupationType,,10,Credentials,
001757,CompetencyDefinition,TypeURL,10,Competencies,
001761,AssessmentRegistration,StateFullAcademicYear,10,Assessment,
001762,AssessmentRegistration,LEAFullAcademicYear,10,Assessment,
001763,AssessmentRegistration,SchoolFullAcademicYear,10,Assessment,
001764,Facility,BuildingArea,10,Facilities,
001765,PersonDisability,SignificantCognitiveDisabilityIndicator,10,Common,
001766,K12SchoolStatus,RefVirtualSchoolStatusId,10,K12,
001766,RefVirtualSchoolStatus,,10,K12,
001767,K12SchoolStatus,RefNationalSchoolLunchProgramStatusId,10,K12,
001767,RefNationalSchoolLunchProgramStatus,,10,K12,
001768,Facility,FacilityAcquisitionDate,10,Facilities,
001769,FacilityDesignConstruction,FacilityAdditionYear,10,Facilities,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Facilities\Views\FacilityDesignConstructionView.cs
001770,Facility,FacilityBuildingPermanency,10,Facilities,
001771,FacilityDesignConstruction,FacilityConstructionYear,10,Facilities,
001772,Facility,RefBuildingHistoricStatusId,10,Facilities,
001772,RefBuildingHistoricStatus,,10,Facilities,
001773,FacilitySite,FacilitySiteArea,10,Facilities,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Facilities\Views\FacilitySiteView.cs
001774,LocationAddress,FacilityBlockNumberArea,10,Common,
001775,FacilityDesignConstruction,BuildingAdditionDescription,10,Facilities,
001776,FacilityDesignConstruction,BuildingAdditionCode,10,Facilities,
001777,Facility,RefBuildingPrimaryUseTypeId,10,Facilities,
001777,RefBuildingPrimaryUseType,,10,Facilities,
001778,RefCampusStatus,,10,Facilities,
001778,Facility,RefCampusStatusId,10,Facilities,
001779,LocationAddress,FacilityCensusTract,10,Common,
001780,FacilityDesignConstruction,FacilityConstructionDate,10,Facilities,
001781,FacilityDesignConstruction,RefFacilityConstructionDateTypeId,10,Facilities,
001781,RefFacilityConstructionDateType,,10,Facilities,
001782,FacilityDesignConstruction,RefFacilityConstructionMaterialTypeId,10,Facilities,
001782,RefFacilityConstructionMaterialType,,10,Facilities,
001783,Facility,FacilityExpectedLife,10,Facilities,
001784,FacilityFinance,FacilityReplacementValue,10,Facilities,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Facilities\Views\FacilityFinanceView.cs
001785,Facility,BuildingNumberOfStories,10,Facilities,
001786,FacilitySite,FacilitySiteIdentifier,10,Facilities,
001787,FacilityDesignConstruction,RefFacilitySiteImprovementLocationTypeId,10,Facilities,
001787,RefFacilitySiteImprovementLocationType,,10,Facilities,
001788,Facility,BuildingYearBuilt,10,Facilities,
001789,Facility,BuildingYearOfLastModernization,10,Facilities,
001790,BuildingSystemCategory,RefBuildingAirDistributionSystemTypeId,10,Facilities,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Facilities\Views\BuildingSystemCategoryView.cs
001790,RefBuildingAirDistributionSystemType,,10,Facilities,
001791,BuildingSystemCategory,RefBuildingCommMgmtComponentSystemTypeId,10,Facilities,
001791,RefBuildingCommMgmtComponentSystemType,,10,Facilities,
001792,FacilityCompliance,RefFacilityComplianceStatusId,10,Facilities,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Facilities\Views\FacilityComplianceView.cs
001792,RefFacilityComplianceStatus,,10,Facilities,
001793,BuildingSystemComponent,RefFacilitySystemOrComponentConditionId,10,Facilities,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Facilities\Views\BuildingSystemComponentView.cs
001793,RefFacilitySystemOrComponentCondition,,10,Facilities,
001794,BuildingSystemCategory,RefBuildingCoolingGenerationSystemTypeId,10,Facilities,
001794,RefBuildingCoolingGenerationSystemType,,10,Facilities,
001795,RefBuildingElectricalSystemType,,10,Facilities,
001795,BuildingSystemCategory,RefBuildingElectricalSystemTypeId,10,Facilities,
001796,FacilityMandate,RefFacilityApplicableFederalMandateTypeId,10,Facilities,C:\Users\drcarver\Desktop\codegen\Autobahn\Code\Generated\\Autobahn.Facilities\Views\FacilityMandateView.cs
001796,RefFacilityApplicableFederalMandateType,,10,Facilities,
001797,FacilityMandate,RefFacilityFederalMandateInterestTypeId,10,Facilities,
001797,RefFacilityFederalMandateInterestType,,10,Facilities,
001798,BuildingSystemCategory,RefBuildingFireProtectionSystemTypeId,10,Facilities,
001798,RefBuildingFireProtectionSystemType,,10,Facilities,
001799,BuildingSystemCategory,RefBuildingHeatingGenerationSystemTypeId,10,Facilities,
001799,RefBuildingHeatingGenerationSystemType,,10,Facilities,
001800,BuildingSystemCategory,RefBuildingHVACSystemTypeId,10,Facilities,
001800,RefBuildingHVACSystemType,,10,Facilities,
001801,BuildingSystemComponent,BuildingInstitutionalEquipmentDescription,10,Facilities,
001802,BuildingSystemCategory,RefBuildingMechanicalConveyingSystemTypeId,10,Facilities,
001802,RefBuildingMechanicalConveyingSystemType,,10,Facilities,
001803,BuildingSystemCategory,RefBuildingPlumbingSystemTypeId,10,Facilities,
001803,RefBuildingPlumbingSystemType,,10,Facilities,
001804,BuildingSystemCategory,RefBuildingSecuritySystemTypeId,10,Facilities,
001804,RefBuildingSecuritySystemType,,10,Facilities,
001805,FacilityMandate,RefFacilityStateOrLocalMandateInterestTypeId,10,Facilities,
001805,RefFacilityStateOrLocalMandateInterestType,,10,Facilities,
